reviewer_id,store_name,category,store_address,latitude ,longitude,rating_count,review_time,review,rating;;;
"5371,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,Food was good and the place was very clean. Just need more room in dinning area.,4 stars";;;
"5372,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,a year ago,Great customer service!! We were very happy.,5 stars";;;
"5373,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,The service is good and fast and the food is regular McDonaldï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,4 stars";;;
"5374,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,7 years ago,""These employees are sitting at a table with the doors locked and the store closed but its a """"24 hour"""" McDonalds and its 12:47 and I'm pretty sure it shouldn't be locked and I should be full"",1 star";;;
"5375,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,5 years ago,""The customer service was great, and they were quick to be of service and fix any issues with haste. I'll definitely go back."",5 stars";;;
"5376,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,2 years ago,""Limiting 5 happy meals per customers. Ridiculous!!!!! I have 6 childrens. """"SMH"""" UNBELIEVABLE!!!!"",1 star";;;
"5377,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,2 years ago,75% workers speak Spanish only so you can't customize orders because they don't speak English,3 stars";;;
"5378,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,2 years ago,McRon's baby! Consistency is their policy. That's why my kids love this place.,5 stars";;;
"5379,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,a month ago,Mickey Dees Baby!,4 stars";;;
"5380,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,9 years ago,""You need to love this place.. faster service, hospitable and friendly employees, clean restaurant and good/quality foods.. check them out and visit.."",5 stars";;;
"5381,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,2 years ago,Blonde Maddison lady had the meanest additude i asked for fresh fries and I got soggy old fries,1 star";;;
"5382,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,""Ordered from the kiosk. Was quick, easy & convenient. Was able to customize my order."",5 stars";;;
"5383,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,""The ordering machine messed up our orders, we wanted a plain cheese burger and a normal one and it didn't show on their screen the plain one while they were cooking it"",3 stars";;;
"5384,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,5 years ago,""This is not a full features McDonald's. Most of the service at this McDonald's comes through the drive through, and there are only a couple of tables inside."",3 stars";;;
"5385,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,2 years ago,Last 4 visit I went to two different McDonald order shank still not working.,3 stars";;;
"5386,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,a year ago,Slow and gets orders wrong all the time don't bother,1 star";;;
"5387,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,This location is great.  Has self-order Kiosks and the service is quick and friendly.,5 stars";;;
"5388,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,2 years ago,Kinda bummed they got rid of a lot of their chicken options. No grilled or any salads of any kind.,3 stars";;;
"5389,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,2 years ago,Does not open when it says they are in the morning. Super disappointing every time i come here. Save your time and money and go somewhere else!,1 star";;;
"5390,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,7 years ago,""I used to come here every day for coffee and an occasional hashbrown.  I did that so much that I was familiar with the staff and would tell them """"see you tomorrow""""."",5 stars";;;
"5391,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,5 years ago,""Why is it sooooooo hot inside the restaurant? It's cooler outside!";;;
;;;
"First McDonald's I've been in with no a/c."",1 star";;;
"5392,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,""The staff was nice, the restaurant is just a little small, so be aware."",4 stars";;;
"5393,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,a year ago,Soggy Big Mac. Soggy fries. The drink was the only good thing.,1 star";;;
"5394,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,a month ago,Super slow.,3 stars";;;
"5395,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,5 years ago,""Your average McDonald's. They kept it clean, and it's a good area of town. Very quiet."",3 stars";;;
"5396,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,So far no food poisoning. There's a random man who comes at around night time and sometimes tries to talk to you.,3 stars";;;
"5397,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,Smallish restaurant. Fast service. Have kiosks. No play area. Outdoor seating available.,3 stars";;;
"5398,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,5 years ago,""Staff is friendly and helpful. Parking makes you scratch your head, wondering, """"What were they thinking?""""."",4 stars";;;
"5399,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,a year ago,Order was wrong. Took forever to get one item remade.,3 stars";;;
"5400,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,""Not the best customer services but it's McDonald's, the food was good"",4 stars";;;
"5401,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,""I love the staff, but the little Mac lack luster, the buns was dry and the patty was burnt."",4 stars";;;
"5402,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,Waited 10mins at front counter for service no one ever greeted me or attended to me horrible customer service,1 star";;;
"5403,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,Showed up at 10:31 and wouldnï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½t allow me to order bre,1 star";;;
"5404,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,2 years ago,""Slow, nasty and the burgers look like they were run over with a steam roller."",1 star";;;
"5405,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,a year ago,They don't serve breakfast all day. Very disappointing.,3 stars";;;
"5406,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,They're everywhere. Great place to go if you're in a hurry and you don't need any nutrition,5 stars";;;
"5407,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,Fries were reheated. The guy who took order messed it up but staff overall was very nice,3 stars";;;
"5408,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,Friendly customer service and clean environment. Will definitely come back,5 stars";;;
"5409,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,a year ago,""Slow, sometimes you can get an oatmeal throughout the day but then there are days you can't?"",1 star";;;
"5410,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,a year ago,Small parking lot but great customer service,5 stars";;;
"5411,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,a year ago,""Quick, friendly and got my order correctly"",5 stars";;;
"5412,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,2 years ago,Mc Donald's always does that. Disgusting costumer service.,1 star";;;
"5413,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,Friendliest McDonald's yet! Very clean ... a great place.,5 stars";;;
"5414,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,11 months ago,Need a drive thru only sign,1 star";;;
"5415,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,7 months ago,Fast and friendly place.,4 stars";;;
"5416,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 months ago,The Best service,5 stars";;;
"5417,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,Everything was perfect and the lady behind the counter was really nice,5 stars";;;
"5418,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,""It's inexpensive fast food, but it tastes reasonably good."",3 stars";;;
"5419,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,""The manager was very rude, every time I try to talk she would cut me off"",1 star";;;
"5420,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,a year ago,I love the fish fillet sandwich and fries with ï¿½ï¿½ï¿,5 stars";;;
"5421,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,7 years ago,""Small venue,  smaller than usual menu. Had the feeling of a food court version of the restaurant but in a major shopping center."",3 stars";;;
"5422,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,6 years ago,Very friendly employees wait time in drive-thru is substantial on most days,4 stars";;;
"5423,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,2 years ago,Worst McDonald Ever :/ well i guess worst people inside.,1 star";;;
"5424,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,9 months ago,Waited way to long for ice cream,1 star";;;
"5425,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,Got two quarter pounders. Both COLD. So they do not make when ordered.,2 stars";;;
"5426,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,a year ago,I love fish fillet sandwich and fries,5 stars";;;
"5427,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,6 years ago,Just a mac donald. Drive thru was pretty fast when I went there late.,4 stars";;;
"5428,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,a year ago,Chicken mc griddle were so good,3 stars";;;
"5429,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,2 years ago,Very fast service and friendly staff.,5 stars";;;
"5430,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,""Fast, accurate service. Food was fresh."",4 stars";;;
"5431,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,a year ago,Umm it's McDonald's...Pretty good one tho :),4 stars";;;
"5432,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,Spicy BBQ chicken sando - bun was firm - go to chick fila,1 star";;;
"5433,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,""I go for Friday Fillet O Fish Sandwich and French Fry's Yum, Yum!"",4 stars";;;
"5434,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,""Microwaved breakfast burritos, steamed and stuck to the wrapper.  Not good."",1 star";;;
"5435,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,Good service and delicious fresh fries,5 stars";;;
"5436,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,2 years ago,Food was fresh and soda was perfect!,5 stars";;;
"5437,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,Tiny mighty McDonald's good customer service,5 stars";;;
"5438,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,""You know it's Mc D's, always get what I expect."",4 stars";;;
"5439,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,Dropped in for some yummy fries on cheat day .. worth it.,4 stars";;;
"5440,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,Quick pit stop.,5 stars";;;
"5441,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,7 years ago,ROACHES!!!!!!! Somebody call the health department! I told the manager and they acted like it was normal.  Disgusting!!!!,1 star";;;
"5442,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,You get exactly what you expect every time and I like it,4 stars";;;
"5443,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,Really enjoyed how fast the service was.,5 stars";;;
"5444,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,A great place to get a quick snack,5 stars";;;
"5445,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,""Limited parking, homeless folks live nearby outside"",3 stars";;;
"5446,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,2 years ago,Good and fast drive through,5 stars";;;
"5447,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,The food was fresh and hot.,5 stars";;;
"5448,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,Went in for the tea and it was out at the self service counter,1 star";;;
"5449,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,2 years ago,Received a burger with the bottom Bun full of grease...,1 star";;;
"5450,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,Great! Fast and friendly people.,5 stars";;;
"5451,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,5 years ago,Usually very crowded and very little space  inside.,4 stars";;;
"5452,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,I like the ice cream and the Big Mac,5 stars";;;
"5453,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,Very cool and High Tech McDonalds,5 stars";;;
"5454,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,3rd time maybe they will get it right,1 star";;;
"5455,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,""Good, better than the vista location"",4 stars";;;
"5456,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,My go to mcds best location,5 stars";;;
"5457,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,Not many seats for dining in.,4 stars";;;
"5458,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,Good service just small,5 stars";;;
"5459,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,2 years ago,The new chicken deluxe,1 star";;;
"5460,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,2 years ago,Rude employee and terrible service.,1 star";;;
"5461,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,Fresh and clean. Fast service.,5 stars";;;
"5462,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,Never again.  Yuck.  Nasty.  Catch my drift?,1 star";;;
"5463,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,Pretty good fast food,4 stars";;;
"5464,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,You can't go wrong here.,4 stars";;;
"5465,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,The usual rubbery unhealthy mandatory fuel of the day,2 stars";;;
"5466,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,5 years ago,Just like every other McDonald's,4 stars";;;
"5467,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,6 years ago,Really great service in the mornings!!,5 stars";;;
"5468,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,Good food fast service,5 stars";;;
"5469,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,6 years ago,The beef in the hamburger is very small.,1 star";;;
"5470,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,a year ago,TERRIBLE CUSTOMER SERVICE,1 star";;;
"5471,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,""Your typical McDonald's, nothing to special"",3 stars";;;
"5472,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,Very nice crew.,5 stars";;;
"5473,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,Friendly manager who knows sign language!,5 stars";;;
"5474,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,This place lacks customer service,1 star";;;
"5475,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,""Nice, good food."",3 stars";;;
"5476,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,Great service with a smile.,5 stars";;;
"5477,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,The food was good.,4 stars";;;
"5478,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,5 years ago,Good selection of food.,4 stars";;;
"5479,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,a year ago,Great service,5 stars";;;
"5480,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,Great customer service,5 stars";;;
"5481,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,""It's convenient, but EXPENSIVE"",5 stars";;;
"5482,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,2 years ago,ALWAYS GREAT SERVICE,4 stars";;;
"5483,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,Love the fish sandwiches,5 stars";;;
"5484,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,Great customer service,5 stars";;;
"5485,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,Liked the customer service,5 stars";;;
"5486,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,Good and fast service,3 stars";;;
"5487,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,Ok food.,3 stars";;;
"5488,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,Good places on good services,5 stars";;;
"5489,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,Hamburgers and fries and great breakfast,5 stars";;;
"5490,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,a year ago,Good prices,5 stars";;;
"5491,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,8 months ago,Rude!!!!,1 star";;;
"5492,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,""Small, but nice."",4 stars";;;
"5493,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,2 years ago,best fast food chain,5 stars";;;
"5494,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,Awful customer service,1 star";;;
"5495,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,Junk food,1 star";;;
"5496,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,7 years ago,Not open 24 hours,1 star";;;
"5497,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,Clean and quick setting,5 stars";;;
"5498,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,It's all about the fries,4 stars";;;
"5499,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,2 years ago,Great service.,5 stars";;;
"5500,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,""It's McDonald's, what more needs to be said?"",5 stars";;;
"5501,ýýýMcDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,2 years ago,Next to my house.,5 stars";;;
"5502,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,5 years ago,It's McDonald's wat you expect,5 stars";;;
"5503,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,New balboa location is fire,5 stars";;;
"5504,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,I love it,5 stars";;;
"5505,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,It was ok,4 stars";;;
"5506,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,It's McDonalds.  What do you want?,4 stars";;;
"5507,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,2 years ago,Food was cold,2 stars";;;
"5508,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,2 years ago,Got the order right,5 stars";;;
"5509,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,Convenient fast food,3 stars";;;
"5510,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,Love it,5 stars";;;
"5511,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,Loved it,5 stars";;;
"5512,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,5 years ago,Good!!.,3 stars";;;
"5513,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,3 years ago,It's was ok,4 stars";;;
"5514,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,2 years ago,cool,5 stars";;;
"5515,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,2 years ago,Food is good,5 stars";;;
"5516,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,5 years ago,Fun experience.,5 stars";;;
"5517,McDonald's,Fast food restaurant,""5920 Balboa Ave, San Diego, CA 92111, United States"",32.8206541,-117.1780115,550,4 years ago,Newly remodeled!,5 stars";;;
